name,type,version,versionIndex,numOfClassesInPackage,linesOfCode,freqOfChanges,percCommitsClassChanged,changeHasOccurredMetric,percCommitsPackChanged,totalAmountOfChanges
org/apache/ivy/osgi/p2/P2MetadataParser.java,class,unversioned,1,0,7,0,0,0,0,0
org/apache/ivy/core/install/InstallOptions.java,class,unversioned,1,0,49,0,0,0,0,0
org/apache/ivy/core/module/id/ModuleRules.java,class,unversioned,1,0,81,0,0,0,0,0
org/apache/ivy/osgi/util/VersionRange.java,class,unversioned,1,0,288,0,0,0,0,0
org/apache/ivy/plugins/latest/LatestTimeStrategy.java,class,unversioned,1,0,12,0,0,0,0,0
org/apache/ivy/core/cache/DefaultResolutionCacheManager.java,class,unversioned,1,0,4,0,0,0,0,0
org/apache/ivy/plugins/resolver/IBiblioResolver.java,class,unversioned,1,0,371,0,0,0,0,0
org/apache/ivy/plugins/matcher/ExactPatternMatcher.java,class,unversioned,1,0,23,0,0,0,0,0
org/apache/ivy/core/event/download/EndArtifactDownloadEvent.java,class,unversioned,1,0,29,0,0,0,0,0
org/apache/ivy/plugins/resolver/BasicResolver.java,class,unversioned,1,0,15,0,0,0,0,0
org/apache/ivy/plugins/resolver/util/HasLatestStrategy.java,class,unversioned,1,0,4,0,0,0,0,0
org/apache/ivy/plugins/lock/LockStrategy.java,class,unversioned,1,0,4,0,0,0,0,0
org/apache/ivy/core/resolve/ResolveEngineSettings.java,class,unversioned,1,0,9,0,0,0,0,0
org/apache/ivy/core/deliver/PublishingDependencyRevisionResolver.java,class,unversioned,1,0,2,0,0,0,0,0
org/apache/ivy/plugins/resolver/IvyRepResolver.java,class,unversioned,1,0,200,0,0,0,0,0
org/apache/ivy/plugins/resolver/BasicResolver.java,class,unversioned,1,0,14,0,0,0,0,0
org/apache/ivy/plugins/repository/ssh/SshCache.java,class,unversioned,1,0,49,0,0,0,0,0
org/apache/ivy/plugins/matcher/PatternMatcher.java,class,unversioned,1,0,8,0,0,0,0,0
org/apache/ivy/plugins/repository/vsftp/VsftpRepository.java,class,unversioned,1,0,16,0,0,0,0,0
org/apache/ivy/core/resolve/IvyNode.java,class,unversioned,1,0,854,0,0,0,0,0
org/apache/ivy/core/module/descriptor/DefaultDependencyDescriptor.java,class,unversioned,1,0,460,0,0,0,0,0
org/apache/ivy/osgi/updatesite/UpdateSiteLoader.java,class,unversioned,1,0,204,0,0,0,0,0
org/apache/ivy/plugins/conflict/RegexpConflictManager.java,class,unversioned,1,0,58,0,0,0,0,0
org/apache/ivy/osgi/p2/P2ArtifactParser.java,class,unversioned,1,0,7,0,0,0,0,0
org/apache/ivy/osgi/p2/P2MetadataParser.java,class,unversioned,1,0,26,0,0,0,0,0
org/apache/ivy/osgi/p2/P2MetadataParser.java,class,unversioned,1,0,6,0,0,0,0,0
org/apache/ivy/plugins/circular/AbstractCircularDependencyStrategy.java,class,unversioned,1,0,11,0,0,0,0,0
org/apache/ivy/osgi/obr/xml/OBRXMLParser.java,class,unversioned,1,0,4,0,0,0,0,0
org/apache/ivy/osgi/obr/xml/OBRXMLParser.java,class,unversioned,1,0,231,0,0,0,0,0
org/apache/ivy/core/module/descriptor/AbstractArtifact.java,class,unversioned,1,0,40,0,0,0,0,0
org/apache/ivy/core/resolve/ResolvedModuleRevision.java,class,unversioned,1,0,52,0,0,0,0,0
org/apache/ivy/core/cache/DefaultResolutionCacheManager.java,class,unversioned,1,0,43,0,0,0,0,0
org/apache/ivy/core/module/descriptor/DefaultDependencyArtifactDescriptor.java,class,unversioned,1,0,60,0,0,0,0,0
org/apache/ivy/osgi/updatesite/UpdateSiteDescriptor.java,class,unversioned,1,0,11,0,0,0,0,0
org/apache/ivy/plugins/conflict/NoConflictManager.java,class,unversioned,1,0,7,0,0,0,0,0
org/apache/ivy/plugins/matcher/GlobPatternMatcher.java,class,unversioned,1,0,36,0,0,0,0,0
org/apache/ivy/core/event/download/NeedArtifactEvent.java,class,unversioned,1,0,11,0,0,0,0,0
org/apache/ivy/plugins/resolver/BasicResolver.java,class,unversioned,1,0,12,0,0,0,0,0
org/apache/ivy/core/event/retrieve/EndRetrieveEvent.java,class,unversioned,1,0,29,0,0,0,0,0
org/apache/ivy/plugins/repository/ssh/SshCache.java,class,unversioned,1,0,5,0,0,0,0,0
org/apache/ivy/plugins/resolver/util/ResourceMDParser.java,class,unversioned,1,0,2,0,0,0,0,0
org/apache/ivy/plugins/matcher/Matcher.java,class,unversioned,1,0,3,0,0,0,0,0
org/apache/ivy/plugins/repository/vsftp/VsftpRepository.java,class,unversioned,1,0,53,0,0,0,0,0
org/apache/ivy/core/retrieve/FileNameMapper.java,class,unversioned,1,0,2,0,0,0,0,0
org/apache/ivy/core/event/IvyListener.java,class,unversioned,1,0,2,0,0,0,0,0
org/apache/ivy/plugins/resolver/packager/PackagerResolver.java,class,unversioned,1,0,4,0,0,0,0,0
org/apache/ivy/util/StringUtils.java,class,unversioned,1,0,88,0,0,0,0,0
org/apache/ivy/plugins/resolver/BasicResolver.java,class,unversioned,1,0,8,0,0,0,0,0
org/apache/ivy/plugins/namespace/NamespaceTransformer.java,class,unversioned,1,0,3,0,0,0,0,0
org/apache/ivy/plugins/repository/vsftp/VsftpRepository.java,class,unversioned,1,0,5,0,0,0,0,0
org/apache/ivy/core/settings/IvyVariableContainer.java,class,unversioned,1,0,5,0,0,0,0,0
org/apache/ivy/core/module/descriptor/Artifact.java,class,unversioned,1,0,10,0,0,0,0,0
org/apache/ivy/plugins/resolver/util/ApacheHttpURLLister.java,class,unversioned,1,0,11,0,0,0,0,0
org/apache/ivy/osgi/p2/P2MetadataParser.java,class,unversioned,1,0,16,0,0,0,0,0
org/apache/ivy/osgi/obr/xml/OBRXMLParser.java,class,unversioned,1,0,4,0,0,0,0,0
org/apache/ivy/osgi/obr/xml/Requirement.java,class,unversioned,1,0,34,0,0,0,0,0
org/apache/ivy/osgi/updatesite/xml/FeatureParser.java,class,unversioned,1,0,3,0,0,0,0,0
org/apache/ivy/core/publish/PublishEngine.java,class,unversioned,1,0,160,0,0,0,0,0
org/apache/ivy/plugins/circular/AbstractLogCircularDependencyStrategy.java,class,unversioned,1,0,21,0,0,0,0,0
org/apache/ivy/plugins/lock/DeleteOnExitHook.java,class,unversioned,1,0,4,0,0,0,0,0
org/apache/ivy/core/resolve/IvyNodeBlacklist.java,class,unversioned,1,0,31,0,0,0,0,0
org/apache/ivy/core/module/descriptor/DefaultExcludeRule.java,class,unversioned,1,0,7,0,0,0,0,0
org/apache/ivy/plugins/conflict/StrictConflictException.java,class,unversioned,1,0,16,0,0,0,0,0
org/apache/ivy/osgi/updatesite/UpdateSiteResolver.java,class,unversioned,1,0,37,0,0,0,0,0
org/apache/ivy/core/cache/DefaultResolutionCacheManager.java,class,unversioned,1,0,18,0,0,0,0,0
org/apache/ivy/osgi/p2/P2ArtifactParser.java,class,unversioned,1,0,13,0,0,0,0,0
org/apache/ivy/osgi/p2/P2MetadataParser.java,class,unversioned,1,0,4,0,0,0,0,0
org/apache/ivy/core/event/download/PrepareDownloadEvent.java,class,unversioned,1,0,10,0,0,0,0,0
org/apache/ivy/core/event/retrieve/RetrieveArtifactEvent.java,class,unversioned,1,0,23,0,0,0,0,0
org/apache/ivy/osgi/p2/P2MetadataParser.java,class,unversioned,1,0,17,0,0,0,0,0
org/apache/ivy/osgi/obr/xml/OBRXMLParser.java,class,unversioned,1,0,4,0,0,0,0,0
org/apache/ivy/osgi/obr/xml/OBRXMLWriter.java,class,unversioned,1,0,186,0,0,0,0,0
org/apache/ivy/ant/IvyVar.java,class,unversioned,1,0,82,0,0,0,0,0
org/apache/ivy/core/module/descriptor/AbstractIncludeExcludeRule.java,class,unversioned,1,0,43,0,0,0,0,0
org/apache/ivy/osgi/updatesite/xml/FeatureParser.java,class,unversioned,1,0,13,0,0,0,0,0
org/apache/ivy/core/module/status/StatusManager.java,class,unversioned,1,0,96,0,0,0,0,0
org/apache/ivy/plugins/lock/ArtifactLockStrategy.java,class,unversioned,1,0,17,0,0,0,0,0
org/apache/ivy/core/retrieve/RetrieveEngineSettings.java,class,unversioned,1,0,4,0,0,0,0,0
org/apache/ivy/core/install/InstallEngineSettings.java,class,unversioned,1,0,9,0,0,0,0,0
org/apache/ivy/plugins/resolver/packager/PackagerResolver.java,class,unversioned,1,0,120,0,0,0,0,0
org/apache/ivy/core/cache/DefaultResolutionCacheManager.java,class,unversioned,1,0,175,0,0,0,0,0
org/apache/ivy/util/XMLHelper.java,class,unversioned,1,0,123,0,0,0,0,0
org/apache/ivy/util/CredentialsUtil.java,class,unversioned,1,0,42,0,0,0,0,0
org/apache/ivy/plugins/repository/ssh/SshCache.java,class,unversioned,1,0,50,0,0,0,0,0
org/apache/ivy/core/settings/Validatable.java,class,unversioned,1,0,2,0,0,0,0,0
org/apache/ivy/core/module/descriptor/ConfigurationAware.java,class,unversioned,1,0,3,0,0,0,0,0
org/apache/ivy/plugins/repository/jar/JarRepository.java,class,unversioned,1,0,46,0,0,0,0,0
org/apache/ivy/plugins/resolver/BasicResolver.java,class,unversioned,1,0,5,0,0,0,0,0
org/apache/ivy/core/module/descriptor/DefaultIncludeRule.java,class,unversioned,1,0,7,0,0,0,0,0
org/apache/ivy/plugins/latest/AbstractLatestStrategy.java,class,unversioned,1,0,21,0,0,0,0,0
org/apache/ivy/osgi/p2/P2ArtifactParser.java,class,unversioned,1,0,24,0,0,0,0,0
org/apache/ivy/osgi/p2/P2MetadataParser.java,class,unversioned,1,0,31,0,0,0,0,0
org/apache/ivy/osgi/obr/xml/OBRXMLParser.java,class,unversioned,1,0,9,0,0,0,0,0
org/apache/ivy/osgi/obr/xml/RequirementAdapter.java,class,unversioned,1,0,137,0,0,0,0,0
org/apache/ivy/plugins/circular/CircularDependencyException.java,class,unversioned,1,0,9,0,0,0,0,0
org/apache/ivy/core/event/download/StartArtifactDownloadEvent.java,class,unversioned,1,0,18,0,0,0,0,0
org/apache/ivy/osgi/updatesite/xml/FeatureParser.java,class,unversioned,1,0,3,0,0,0,0,0
org/apache/ivy/core/event/retrieve/RetrieveEvent.java,class,unversioned,1,0,18,0,0,0,0,0
org/apache/ivy/ant/MapperAdapter.java,class,unversioned,1,0,13,0,0,0,0,0
