name,type,version,versionIndex,numOfClassesInPackage,linesOfCode,freqOfChanges,percCommitsClassChanged,changeHasOccurredMetric,percCommitsPackChanged,totalAmountOfChanges
org/apache/fontbox/ttf/CMAPTable.java,class,unversioned,1,0,30,0,0,0,0,0
org/apache/pdfbox/pdmodel/PDEmbeddedFilesNameTreeNode.java,class,unversioned,1,0,13,0,0,0,0,0
org/apache/pdfbox/pdmodel/common/DualCOSObjectable.java,class,unversioned,1,0,3,0,0,0,0,0
org/apache/pdfbox/util/PDFMergerUtility.java,class,unversioned,1,0,355,0,0,0,0,0
org/apache/pdfbox/pdmodel/interactive/form/PDTextbox.java,class,unversioned,1,0,13,0,0,0,0,0
org/apache/pdfbox/OverlayPDF.java,class,unversioned,1,0,9,0,0,0,0,0
org/apache/pdfbox/pdmodel/common/PDPageLabels.java,class,unversioned,1,0,2,0,0,0,0,0
org/apache/pdfbox/pdmodel/common/function/type4/RelationalOperators.java,class,unversioned,1,0,5,0,0,0,0,0
org/apache/pdfbox/pdmodel/fdf/FDFField.java,class,unversioned,1,0,299,0,0,0,0,0
org/apache/pdfbox/encoding/WinAnsiEncoding.java,class,unversioned,1,0,236,0,0,0,0,0
org/apache/jempbox/impl/XMLUtil.java,class,unversioned,1,0,172,0,0,0,0,0
org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,class,unversioned,1,0,16,0,0,0,0,0
org/apache/pdfbox/ant/PDFToTextTask.java,class,unversioned,1,0,29,0,0,0,0,0
org/apache/pdfbox/pdmodel/common/function/type4/RelationalOperators.java,class,unversioned,1,0,5,0,0,0,0,0
org/apache/pdfbox/pdmodel/fdf/FDFDocument.java,class,unversioned,1,0,103,0,0,0,0,0
org/apache/pdfbox/encoding/Type1Encoding.java,class,unversioned,1,0,9,0,0,0,0,0
org/apache/fontbox/ttf/DigitalSignatureTable.java,class,unversioned,1,0,2,0,0,0,0,0
org/apache/pdfbox/pdmodel/PDJavascriptNameTreeNode.java,class,unversioned,1,0,22,0,0,0,0,0
org/apache/pdfbox/pdmodel/common/PDDestinationOrAction.java,class,unversioned,1,0,0,0,0,0,0,0
org/apache/pdfbox/OverlayPDF.java,class,unversioned,1,0,2,0,0,0,0,0
org/apache/jempbox/xmp/pdfa/XMPMetadataPDFA.java,class,unversioned,1,0,54,0,0,0,0,0
org/apache/pdfbox/preflight/PreflightDocument.java,class,unversioned,1,0,66,0,0,0,0,0
org/apache/pdfbox/util/PDFOperator.java,class,unversioned,1,0,44,0,0,0,0,0
org/apache/pdfbox/preflight/process/reflect/ShaddingPatternValidationProcess.java,class,unversioned,1,0,32,0,0,0,0,0
org/apache/pdfbox/pdmodel/interactive/digitalsignature/PDPropBuildDataDict.java,class,unversioned,1,0,61,0,0,0,0,0
org/apache/pdfbox/preflight/font/DescendantFontValidator.java,class,unversioned,1,0,56,0,0,0,0,0
org/apache/pdfbox/OverlayPDF.java,class,unversioned,1,0,370,0,0,0,0,0
org/apache/pdfbox/util/PDFText2HTML.java,class,unversioned,1,0,88,0,0,0,0,0
org/apache/pdfbox/preflight/process/reflect/TilingPatternValidationProcess.java,class,unversioned,1,0,38,0,0,0,0,0
org/apache/pdfbox/pdmodel/encryption/PublicKeyProtectionPolicy.java,class,unversioned,1,0,24,0,0,0,0,0
org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,class,unversioned,1,0,9,0,0,0,0,0
org/apache/pdfbox/pdmodel/graphics/color/ColorSpaceLab.java,class,unversioned,1,0,78,0,0,0,0,0
org/apache/pdfbox/pdmodel/common/function/type4/RelationalOperators.java,class,unversioned,1,0,5,0,0,0,0,0
org/apache/pdfbox/cos/COSArray.java,class,unversioned,1,0,200,0,0,0,0,0
org/apache/pdfbox/pdmodel/fdf/FDFIconFit.java,class,unversioned,1,0,62,0,0,0,0,0
org/apache/fontbox/ttf/GlyfCompositeComp.java,class,unversioned,1,0,110,0,0,0,0,0
org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,class,unversioned,1,0,14,0,0,0,0,0
org/apache/pdfbox/pdmodel/graphics/color/ColorSpaceCalRGB.java,class,unversioned,1,0,48,0,0,0,0,0
org/apache/pdfbox/util/PDFStreamEngine.java,class,unversioned,1,0,274,0,0,0,0,0
org/apache/pdfbox/preflight/PreflightPath.java,class,unversioned,1,0,55,0,0,0,0,0
org/apache/pdfbox/preflight/process/reflect/SinglePageValidationProcess.java,class,unversioned,1,0,88,0,0,0,0,0
org/apache/pdfbox/pdmodel/interactive/digitalsignature/PDSeedValue.java,class,unversioned,1,0,189,0,0,0,0,0
org/apache/pdfbox/pdmodel/interactive/form/PDUnknownField.java,class,unversioned,1,0,9,0,0,0,0,0
org/apache/pdfbox/util/operator/SetStrokingICCBasedColor.java,class,unversioned,1,0,11,0,0,0,0,0
org/apache/pdfbox/preflight/font/FontValidator.java,class,unversioned,1,0,27,0,0,0,0,0
org/apache/pdfbox/pdmodel/interactive/digitalsignature/visible/PDFTemplateBuilder.java,class,unversioned,1,0,29,0,0,0,0,0
org/apache/pdfbox/util/PDFText2HTML.java,class,unversioned,1,0,204,0,0,0,0,0
org/apache/pdfbox/preflight/process/AbstractProcess.java,class,unversioned,1,0,9,0,0,0,0,0
org/apache/pdfbox/pdmodel/interactive/form/PDXFA.java,class,unversioned,1,0,54,0,0,0,0,0
org/apache/pdfbox/pdmodel/interactive/digitalsignature/PDSeedValueTimeStamp.java,class,unversioned,1,0,28,0,0,0,0,0
org/apache/pdfbox/pdmodel/interactive/action/PDPageAdditionalActions.java,class,unversioned,1,0,36,0,0,0,0,0
org/apache/pdfbox/util/operator/SetStrokingLabColor.java,class,unversioned,1,0,9,0,0,0,0,0
org/apache/pdfbox/preflight/font/TrueTypeFontValidator.java,class,unversioned,1,0,21,0,0,0,0,0
org/apache/pdfbox/cos/COSBase.java,class,unversioned,1,0,25,0,0,0,0,0
